shipping_id,shipping_date,delivery_date,status,order_id,address_id
2950,2024-12-29,,Pending,1129,1039
2951,2025-05-11,2025-05-17,Delivered,2416,1182
2952,2025-01-30,2025-02-04,Delivered,201,1477
2953,2025-08-07,,Cancelled,143,1321
2954,2025-04-29,,Pending,1513,629
2955,2025-01-24,,Cancelled,1626,1036
2956,2025-02-17,,Cancelled,1391,1099
2957,2024-10-01,2024-10-07,Delivered,651,1
2958,2024-12-24,2024-12-27,Delivered,717,881
2959,2025-01-18,2025-01-27,Delivered,1882,1142
2960,2024-10-26,2024-10-29,Delivered,111,967
2961,2025-09-13,2025-09-19,Delivered,392,347
2962,2025-02-18,,Pending,1225,297
2963,2025-07-19,,Pending,143,369
2964,2025-05-19,,Cancelled,1283,1372
2965,2024-11-09,2024-11-15,Delivered,293,757
2966,2025-04-19,,Pending,1532,513
2967,2025-05-24,2025-05-28,Delivered,2951,1119
2968,2025-02-08,2025-02-14,Delivered,2732,844
2969,2024-12-13,2024-12-19,Delivered,354,1431
2970,2025-07-24,2025-07-29,Delivered,1351,900
2971,2024-10-27,,Pending,760,202
2972,2025-04-16,,Pending,1961,1164
2973,2025-02-18,2025-02-26,Delivered,1535,221
2974,2025-04-19,,Pending,2027,379
2975,2025-06-16,,Pending,2051,1000
2976,2024-12-12,,Pending,2787,1391
2977,2024-11-25,,Cancelled,873,320
2978,2025-05-19,,Cancelled,1987,1158
2979,2025-04-23,,Cancelled,1310,1487
2980,2024-10-01,,Cancelled,2628,1182
2981,2025-05-16,,Cancelled,1504,482
2982,2024-10-18,2024-10-21,Delivered,160,559
2983,2024-09-30,2024-10-02,Delivered,2033,570
2984,2025-08-24,,Pending,1922,393
2985,2025-05-27,2025-06-03,Delivered,2433,1262
2986,2024-10-04,,Pending,601,353
2987,2024-10-12,2024-10-19,Delivered,357,1119
2988,2024-11-11,,Pending,1817,301
2989,2025-05-03,,Pending,1989,1222
2990,2024-11-28,,Cancelled,88,634
2991,2025-02-04,2025-02-12,Delivered,1278,1357
2992,2025-04-19,2025-04-21,Delivered,735,896
2993,2025-05-08,,Cancelled,1765,670
2994,2025-06-06,,Cancelled,352,738
2995,2025-02-01,,Cancelled,1454,11
2996,2025-08-12,,Cancelled,2506,903
2997,2025-01-09,2025-01-18,Delivered,360,931
2998,2025-08-23,2025-08-31,Delivered,1394,687
2999,2025-09-26,2025-09-28,Delivered,1367,851
3000,2025-01-18,2025-01-21,Delivered,2606,1487
